company,Date,Positive,Negative,Neutral,Surprise,Joy,Anger,Fear,Sadness,Disgust,Intent Sentiment
GOOGL,2022/8/28,0.251720276,0.229003435,0.519276304,0.184647353,0.367322222,0.129926293,0.097239513,0.203588393,0.017276227,neutral
GOOGL,2022/8/29,0.032562677,0.376163767,0.591273567,0.172231797,0.172225736,0.358817689,0.050015033,0.236051295,0.01065845,neutral
GOOGL,2022/8/30,0.060599565,0.164664906,0.774735523,0.197698192,0.209224992,0.255177615,0.036443772,0.241365462,0.060089967,neutral
GOOGL,2022/8/31,0.147114549,0.142916745,0.709968694,0.249341445,0.265058053,0.220636314,0.150401325,0.077527839,0.037035023,neutral
GOOGL,2022/9/3,0.062060415,0.152650634,0.785288934,0.282731832,0.362312286,0.13899937,0.080699725,0.124414069,0.010842718,neutral
GOOGL,2022/9/6,0.087232344,0.25479614,0.657971511,0.16437902,0.35113496,0.19472249,0.129058016,0.126790841,0.033914672,neutral
GOOGL,2022/9/7,0.184715472,0.419335807,0.39594873,0.17851386,0.43861083,0.132681037,0.135141607,0.101863207,0.013189459,neutral
GOOGL,2022/9/8,0.126504855,0.155634807,0.717860332,0.232394971,0.464728266,0.113325687,0.11301943,0.040789936,0.035741709,neutral
GOOGL,2022/9/9,0.192804585,0.020134014,0.787061378,0.161953509,0.742230997,0.040108046,0.016121181,0.035317404,0.004268864,neutral
GOOGL,2022/9/10,0.189249938,0.167191578,0.643558494,0.247168264,0.344127769,0.122171523,0.109324623,0.163929857,0.013277965,neutral
GOOGL,2022/9/13,0.288741984,0.322044625,0.389213389,0.117454736,0.414886131,0.310659747,0.059478477,0.07411802,0.02340289,sell
GOOGL,2022/9/14,0.058915754,0.394462046,0.546622157,0.235990222,0.210471801,0.356101163,0.133605478,0.047008953,0.016822383,neutral
GOOGL,2022/9/15,0.112935286,0.270495615,0.61656908,0.195210365,0.465644301,0.06195637,0.043099571,0.198219215,0.035870179,neutral
GOOGL,2022/9/16,0.18140963,0.241817914,0.576772427,0.208081147,0.537073608,0.104485224,0.049067124,0.090961567,0.01033133,neutral
GOOGL,2022/9/18,0.184310827,0.329714401,0.485974797,0.213951791,0.202891024,0.245673551,0.053542884,0.266552965,0.017387786,neutral
GOOGL,2022/9/19,0.07166021,0.035005862,0.893333924,0.171713052,0.453592114,0.184931994,0.062089142,0.11381998,0.013853718,neutral
GOOGL,2022/9/21,0.186474719,0.023168737,0.79035654,0.145016743,0.353194391,0.161661434,0.189453891,0.135812995,0.014860546,neutral
GOOGL,2022/9/22,0.208002169,0.196259649,0.595738171,0.203766014,0.407434329,0.108920705,0.099635661,0.14600439,0.034238901,neutral
GOOGL,2022/9/27,0.283133645,0.255781692,0.461084698,0.243686483,0.440738623,0.07619432,0.052426351,0.177568626,0.009385598,buy
GOOGL,2022/9/29,0.167112795,0.198234592,0.634652613,0.233619603,0.362756084,0.219136377,0.07732401,0.090330263,0.016833663,neutral
GOOGL,2022/9/30,0.059192013,0.33238057,0.60842742,0.249106579,0.306864259,0.192692813,0.037813436,0.177294203,0.036228709,neutral
GOOGL,2022/10/1,0.072178934,0.269384205,0.658436839,0.275433784,0.327038319,0.143653848,0.09897928,0.136687533,0.018207237,neutral
GOOGL,2022/10/2,0.076046222,0.107560497,0.816393264,0.270147668,0.440398606,0.065294044,0.02933793,0.188477062,0.006344691,neutral
GOOGL,2022/10/3,0.120261529,0.078901948,0.800836523,0.253604119,0.484905482,0.091717284,0.037876799,0.119773482,0.012122835,neutral
GOOGL,2022/10/5,0.130383329,0.048263313,0.821353331,0.258212628,0.516731121,0.083737004,0.077939232,0.053229894,0.01015012,neutral
GOOGL,2022/10/6,0.17422054,0.071271016,0.754508433,0.259324617,0.396952743,0.189443279,0.083059643,0.064870824,0.006348895,neutral
GOOGL,2022/10/7,0.129165084,0.074210934,0.796623975,0.166731056,0.332090188,0.190389134,0.181612384,0.12472842,0.004448818,neutral
GOOGL,2022/10/8,0.043989225,0.041762626,0.914248145,0.177246541,0.530586378,0.150070423,0.080491717,0.044236209,0.017368732,neutral
GOOGL,2022/10/13,0.225599006,0.202668457,0.571732537,0.230814521,0.378945288,0.193985138,0.062158795,0.116515855,0.017580403,neutral
GOOGL,2022/10/14,0.158432194,0.122669532,0.71889826,0.201909367,0.492603265,0.112358554,0.05913572,0.126309389,0.007683705,neutral
GOOGL,2022/10/15,0.165660181,0.188026774,0.64631303,0.209253911,0.385380855,0.179136383,0.086061496,0.13281554,0.007351816,neutral
GOOGL,2022/10/19,0.102941536,0.380264207,0.516794252,0.121867112,0.189480354,0.303622873,0.122132132,0.242450559,0.02044697,neutral
GOOGL,2022/10/20,0.205472052,0.097232468,0.69729546,0.250558995,0.373831038,0.16413068,0.031295898,0.167686299,0.01249709,neutral
GOOGL,2022/10/21,0.095242552,0.184761997,0.719995461,0.194567749,0.328764849,0.185766942,0.068352648,0.190053083,0.032494729,neutral
GOOGL,2022/10/22,0.095503106,0.058605499,0.845891386,0.303522466,0.530635318,0.045877752,0.042674061,0.070957224,0.006333178,neutral
GOOGL,2022/10/23,0.354846598,0.100058297,0.545095123,0.210959269,0.553590836,0.059142285,0.019345406,0.142968755,0.013993449,neutral
GOOGL,2022/10/24,0.281496269,0.038798614,0.679705109,0.196485361,0.560489211,0.099063476,0.03786297,0.09247378,0.013625203,neutral
GOOGL,2022/10/25,0.270158238,0.414772324,0.315069426,0.197236711,0.287741317,0.190591929,0.042356655,0.253971209,0.028102178,neutral
GOOGL,2022/10/26,0.172234955,0.332747977,0.495017058,0.195668938,0.405918803,0.144937255,0.093583127,0.14340299,0.016488886,neutral
GOOGL,2022/10/27,0.130186303,0.090998557,0.778815143,0.150266956,0.417784457,0.133561587,0.124164494,0.165173235,0.00904927,neutral
GOOGL,2022/10/28,0.288241622,0.030940887,0.680817488,0.226260629,0.461486965,0.171327352,0.046744452,0.082103895,0.012076708,neutral
GOOGL,2022/10/29,0.274735839,0.221033472,0.504230684,0.195577853,0.441828688,0.090906992,0.045730013,0.218245311,0.007711143,buy
GOOGL,2022/10/30,0.255954302,0.13688979,0.607155916,0.136163727,0.342238271,0.138211129,0.172610413,0.185417407,0.025359053,neutral
GOOGL,2022/10/31,0.173869623,0.208736593,0.617393783,0.203704202,0.315673926,0.214236994,0.065137959,0.171107826,0.030139093,neutral
GOOGL,2022/11/1,0.28791207,0.601628573,0.110459379,0.21254133,0.1528313,0.221661256,0.171505878,0.229452772,0.012007465,sell
GOOGL,2022/11/3,0.13403261,0.205810176,0.660157212,0.220186758,0.326817533,0.177774074,0.03822978,0.20764614,0.029345714,neutral
GOOGL,2022/11/4,0.13646627,0.331812756,0.531720944,0.256837048,0.27527338,0.233423174,0.110410164,0.113576117,0.010480118,neutral
GOOGL,2022/11/6,0.303879728,0.143837846,0.552282427,0.166862287,0.478399928,0.04244406,0.089283219,0.20704986,0.015960646,neutral
GOOGL,2022/11/7,0.183300382,0.150672077,0.666027551,0.225167548,0.466231628,0.098186473,0.088677431,0.109799728,0.011937191,neutral
GOOGL,2022/11/8,0.058279354,0.385176587,0.556544063,0.203520136,0.45094303,0.126478862,0.059158366,0.145562107,0.014337498,neutral
GOOGL,2022/11/9,0.211334911,0.140906606,0.647758476,0.260906244,0.378600248,0.15395519,0.076963817,0.113039548,0.016534952,neutral
GOOGL,2022/11/10,0.160440538,0.048321822,0.791237635,0.214360605,0.614063926,0.05361719,0.015389348,0.100069383,0.002499547,neutral
GOOGL,2022/11/11,0.062995991,0.05766206,0.87934196,0.17488533,0.549576457,0.229022449,0.015468093,0.027277817,0.003769854,neutral
GOOGL,2022/11/12,0.06399536,0.045713488,0.890291154,0.242277654,0.481444079,0.135185487,0.07190185,0.054293316,0.014897614,neutral
GOOGL,2022/11/13,0.309579879,0.158323261,0.532096859,0.235694285,0.400641135,0.16137593,0.056354947,0.121852365,0.024081337,neutral
GOOGL,2022/11/14,0.101983365,0.034098563,0.863918073,0.249764074,0.543553349,0.089151573,0.045121907,0.066224046,0.006185052,neutral
GOOGL,2022/11/15,0.297430033,0.102145744,0.600424231,0.180762477,0.427683903,0.127751298,0.076372792,0.173236029,0.014193502,neutral
GOOGL,2022/11/16,0.116698361,0.034027238,0.849274373,0.212035582,0.509244315,0.078204579,0.022057547,0.170537428,0.007920549,neutral
GOOGL,2022/11/17,0.12301096,0.076971322,0.800017717,0.243137653,0.45126275,0.167571461,0.043430129,0.07120507,0.023392937,neutral
GOOGL,2022/11/18,0.143062862,0.051572477,0.805364656,0.227869075,0.489579103,0.151863607,0.047541678,0.07236976,0.010776777,neutral
GOOGL,2022/11/19,0.195774431,0.049953549,0.754272013,0.231251802,0.538633728,0.108763179,0.036221488,0.073943974,0.011185829,neutral
GOOGL,2022/11/20,0.23680625,0.104966026,0.658227734,0.143293499,0.325110901,0.138456277,0.197407422,0.188063149,0.007668753,neutral
GOOGL,2022/11/21,0.113239725,0.289144113,0.59761616,0.207046886,0.479632756,0.128899646,0.03202734,0.139721226,0.012672146,neutral
GOOGL,2022/11/22,0.034512606,0.370544263,0.594943148,0.248073372,0.204869188,0.258222222,0.05950687,0.189223798,0.04010455,neutral
GOOGL,2022/11/23,0.106346172,0.185798301,0.707855552,0.21895196,0.490172204,0.060088282,0.020103197,0.203245964,0.007438393,neutral
GOOGL,2022/11/24,0.16887118,0.051625079,0.779503724,0.266531061,0.508817674,0.111116546,0.069135489,0.035072169,0.00932706,neutral
GOOGL,2022/11/25,0.047135383,0.135470515,0.817394092,0.273753146,0.445052372,0.098077795,0.040399109,0.134296536,0.008421042,neutral
GOOGL,2022/11/26,0.038907461,0.079552825,0.881539719,0.168953867,0.318113604,0.256108364,0.077094682,0.167201382,0.012528102,neutral
GOOGL,2022/11/27,0.071067982,0.080251665,0.848680359,0.268532658,0.3608888,0.12009028,0.065995652,0.164111627,0.020380982,neutral
GOOGL,2022/11/28,0.171482902,0.072167615,0.756349476,0.246562918,0.420090993,0.197130982,0.034880093,0.051334966,0.050000049,neutral
GOOGL,2022/11/29,0.078425347,0.164423856,0.757150787,0.281012469,0.308762155,0.122954669,0.076004881,0.197948702,0.013317124,neutral
GOOGL,2022/11/30,0.058678776,0.089996491,0.85132474,0.246631007,0.455468994,0.128593783,0.091942745,0.069255437,0.008108033,neutral
GOOGL,2022/12/1,0.122258142,0.155355843,0.722386014,0.165231095,0.392534072,0.188082647,0.071623231,0.152308851,0.030220105,neutral
GOOGL,2022/12/2,0.23674777,0.057225783,0.706026441,0.238890269,0.362451419,0.122262461,0.157677367,0.108131621,0.010586862,neutral
GOOGL,2022/12/3,0.069760301,0.257392775,0.672846906,0.240761108,0.362309154,0.164111468,0.090915204,0.120004317,0.021898749,neutral
GOOGL,2022/12/4,0.085845679,0.051954355,0.862199962,0.302773656,0.211353211,0.22830087,0.056485466,0.190479637,0.010607159,neutral
GOOGL,2022/12/5,0.094367529,0.039890995,0.865741469,0.221999546,0.450501862,0.141394948,0.090766537,0.078810146,0.016526961,neutral
GOOGL,2022/12/6,0.128024295,0.064117796,0.807857905,0.215869597,0.563449936,0.088928628,0.024856408,0.101328379,0.005567052,neutral
GOOGL,2022/12/7,0.148076145,0.237844678,0.614079176,0.264360482,0.391908334,0.089752325,0.069371953,0.175711085,0.00889582,neutral
GOOGL,2022/12/8,0.334125239,0.170355928,0.495518827,0.297076864,0.417152553,0.108958151,0.037894787,0.129153646,0.009763999,neutral
GOOGL,2022/12/9,0.176552847,0.200110283,0.623336862,0.190582024,0.560687259,0.063196745,0.027125855,0.151306514,0.007101603,neutral
GOOGL,2022/12/10,0.049576757,0.076947097,0.873476177,0.167740949,0.477864762,0.228638623,0.035029387,0.068227234,0.022499045,neutral
GOOGL,2022/12/11,0.19431524,0.143641595,0.66204316,0.215641453,0.280715923,0.182001655,0.153506493,0.14860047,0.019534006,neutral
GOOGL,2022/12/12,0.053473205,0.174070435,0.772456365,0.260647622,0.255037272,0.209786392,0.077067094,0.175325481,0.022136139,neutral
GOOGL,2022/12/13,0.149098162,0.186385029,0.664516818,0.254437815,0.43386199,0.111925181,0.075581065,0.113655192,0.010538757,neutral
GOOGL,2022/12/14,0.129404512,0.097115251,0.773480235,0.239136234,0.455173307,0.135343328,0.064035527,0.093774983,0.01253662,neutral
GOOGL,2022/12/15,0.163857862,0.296649188,0.539492966,0.251133923,0.417375306,0.054931439,0.100243776,0.169675895,0.00663966,neutral
GOOGL,2022/12/16,0.044343062,0.310788771,0.644868158,0.235077566,0.381149959,0.10631127,0.128448436,0.143106138,0.005906631,neutral
GOOGL,2022/12/17,0.0568486,0.169277161,0.773874221,0.194388275,0.505619701,0.141844894,0.030681503,0.123177549,0.004288078,neutral
GOOGL,2022/12/18,0.207589438,0.046318102,0.746092431,0.275824169,0.177795165,0.261383393,0.147936952,0.120943777,0.016116545,neutral
GOOGL,2022/12/19,0.117863181,0.256292504,0.625844313,0.276239341,0.385656245,0.15232373,0.060345302,0.112926145,0.012509237,neutral
GOOGL,2022/12/20,0.202046279,0.235706406,0.5622473,0.249938941,0.381628145,0.081675302,0.035982161,0.237027743,0.013747708,neutral
GOOGL,2022/12/21,0.111494521,0.028495391,0.860010102,0.227632153,0.417196853,0.224297922,0.02838386,0.09226878,0.010220433,neutral
GOOGL,2022/12/22,0.073304781,0.202281075,0.724414143,0.189497025,0.440466328,0.128984309,0.060983303,0.171268137,0.008800897,neutral
GOOGL,2022/12/24,0.075297542,0.158692827,0.766009632,0.250253391,0.431384541,0.195133402,0.049494415,0.066277431,0.00745682,neutral
GOOGL,2022/12/25,0.267055371,0.356271357,0.376673248,0.265289979,0.230418866,0.172715132,0.144305579,0.171146761,0.016123683,neutral
GOOGL,2022/12/26,0.128445504,0.111923402,0.759631079,0.232278392,0.433722964,0.117672025,0.076420136,0.128217901,0.011688582,neutral
GOOGL,2022/12/27,0.201583441,0.16655429,0.631862265,0.233599108,0.322395539,0.24786664,0.114290193,0.064515063,0.017333456,neutral
GOOGL,2022/12/28,0.141823455,0.172900138,0.68527644,0.24958709,0.38075477,0.124930803,0.110896873,0.119138074,0.01469239,neutral
GOOGL,2022/12/29,0.047592885,0.15985849,0.792548616,0.281518162,0.367069816,0.103025061,0.073616414,0.1618553,0.012915247,neutral
GOOGL,2022/12/30,0.15349501,0.103495831,0.743009143,0.217273541,0.392768881,0.100714818,0.069482851,0.208534093,0.011225816,neutral
GOOGL,2022/12/31,0.12675234,0.083933106,0.789314565,0.215153022,0.483008042,0.142214537,0.058043998,0.080630789,0.020949612,neutral
GOOGL,2023/1/1,0.264030648,0.262373465,0.473595874,0.315943331,0.218176837,0.188108812,0.103551115,0.147807091,0.026412813,neutral
GOOGL,2023/1/2,0.077788262,0.237246292,0.684965441,0.203212944,0.463936439,0.112486913,0.04023642,0.16704342,0.013083864,neutral
GOOGL,2023/1/3,0.263214768,0.196873543,0.539911676,0.222460227,0.555486745,0.069258359,0.028467562,0.109782154,0.014544954,neutral
GOOGL,2023/1/4,0.060023722,0.058887696,0.881088579,0.281308909,0.394888864,0.157964922,0.064568343,0.088835497,0.012433464,neutral
GOOGL,2023/1/5,0.192311728,0.166332893,0.641355353,0.165338616,0.408345249,0.099530452,0.061157493,0.258372985,0.007255205,neutral
GOOGL,2023/1/6,0.100029814,0.305759832,0.594210361,0.212866045,0.473574568,0.092143872,0.128754297,0.079957273,0.012703945,neutral
GOOGL,2023/1/7,0.195069737,0.13975581,0.66517445,0.249707732,0.366532902,0.181160045,0.06451246,0.122925737,0.015161124,neutral
GOOGL,2023/1/8,0.187980261,0.333381457,0.478638271,0.162377388,0.327141367,0.243461008,0.089905192,0.158112386,0.019002659,neutral
GOOGL,2023/1/9,0.115676854,0.118376725,0.765946409,0.206722765,0.483118767,0.176307685,0.042880507,0.076191903,0.014778374,neutral
GOOGL,2023/1/10,0.18556782,0.063875517,0.750556656,0.311835401,0.461041506,0.126948022,0.039909539,0.048889513,0.011376019,neutral
GOOGL,2023/1/11,0.308929271,0.120121973,0.570948757,0.220030099,0.53715538,0.075463709,0.101398994,0.057264768,0.00868705,neutral
GOOGL,2023/1/12,0.132219516,0.030530616,0.837249856,0.245318243,0.531542605,0.119673166,0.033590627,0.053739868,0.016135491,neutral
GOOGL,2023/1/13,0.022439341,0.268783089,0.708777556,0.225147743,0.267896828,0.190306823,0.193646546,0.117654892,0.005347168,neutral
GOOGL,2023/1/14,0.146401132,0.038948791,0.814650077,0.166242435,0.47489154,0.190349416,0.07790785,0.069402684,0.021206074,neutral
GOOGL,2023/1/15,0.14561714,0.067673435,0.786709424,0.156397106,0.603275446,0.097207457,0.053355079,0.042029841,0.047735071,neutral
GOOGL,2023/1/16,0.043671985,0.286071406,0.67025663,0.165831898,0.377761575,0.26213544,0.11282939,0.06851694,0.012924757,neutral
GOOGL,2023/1/17,0.081089515,0.032445125,0.886465341,0.287761401,0.475070897,0.126511193,0.046800147,0.045538528,0.018317833,neutral
GOOGL,2023/1/18,0.216990902,0.038126664,0.74488245,0.21113842,0.527651253,0.124150745,0.021255314,0.110206361,0.005597905,neutral
GOOGL,2023/1/19,0.067341004,0.186096855,0.746562138,0.15694921,0.260034293,0.500071689,0.015429767,0.058515946,0.008999095,neutral
GOOGL,2023/1/20,0.263701569,0.233440924,0.50285753,0.11976467,0.559996656,0.0734735,0.062696295,0.166020321,0.018048557,neutral
GOOGL,2023/1/21,0.151654306,0.703173153,0.145172513,0.066948242,0.222345664,0.227545013,0.027963219,0.444793478,0.010404385,sell
GOOGL,2023/1/22,0.270063362,0.146167909,0.583768731,0.187767098,0.337580469,0.183571246,0.049042819,0.229160892,0.012877476,neutral
GOOGL,2023/1/23,0.147768318,0.342422054,0.509809633,0.186934284,0.464966676,0.155303825,0.026733094,0.149417157,0.016644963,neutral
GOOGL,2023/1/24,0.228695635,0.287471138,0.483833244,0.120284729,0.368386533,0.33816686,0.096553456,0.06605837,0.010550051,neutral
GOOGL,2023/1/25,0.224683599,0.173188641,0.602127752,0.216716256,0.392335021,0.127602633,0.024939336,0.226334376,0.012072378,neutral
GOOGL,2023/1/26,0.158693561,0.307486668,0.533819791,0.231841974,0.304722311,0.268342688,0.044564372,0.135969439,0.014559216,neutral
GOOGL,2023/1/27,0.256930907,0.186755643,0.556313449,0.206706222,0.371967671,0.190943001,0.177959172,0.042511575,0.009912359,neutral
GOOGL,2023/1/28,0.170920156,0.187805415,0.64127442,0.15449357,0.58496192,0.055023858,0.026798817,0.170864288,0.007857546,neutral
GOOGL,2023/1/29,0.085302148,0.158738158,0.755959702,0.277106232,0.600273855,0.035546486,0.048313103,0.034611108,0.004149216,neutral
GOOGL,2023/1/30,0.093123506,0.302942945,0.603933581,0.119917063,0.555343376,0.126765372,0.019253406,0.156806648,0.021914135,sell
GOOGL,2023/1/31,0.087791289,0.077144896,0.835063825,0.263071045,0.454084231,0.12314949,0.076354771,0.068937841,0.014402623,neutral
GOOGL,2023/2/1,0.267279552,0.043741558,0.688978891,0.212977481,0.626815452,0.085413926,0.021002252,0.047492265,0.006298623,neutral
GOOGL,2023/2/2,0.264074513,0.410432184,0.325493287,0.300782262,0.341594227,0.085682776,0.021444746,0.242353176,0.008142813,neutral
GOOGL,2023/2/3,0.086781075,0.271133127,0.642085813,0.210445289,0.438561126,0.059454804,0.016030477,0.268719618,0.006788685,neutral
GOOGL,2023/2/4,0.22572818,0.156637312,0.617634519,0.19478146,0.346855065,0.202483466,0.074741517,0.175152442,0.00598605,neutral
GOOGL,2023/2/5,0.170563653,0.050808453,0.778627887,0.251061294,0.440945443,0.087388849,0.146742735,0.064153295,0.009708385,neutral
GOOGL,2023/2/6,0.12765971,0.074552209,0.797788095,0.193830514,0.427896329,0.165355902,0.033039925,0.145901539,0.033975791,neutral
GOOGL,2023/2/7,0.208460824,0.135356885,0.656182311,0.21840155,0.285031129,0.232378109,0.065426451,0.182079522,0.016683239,neutral
GOOGL,2023/2/8,0.056049776,0.531858063,0.412092171,0.123797012,0.221608964,0.309745465,0.120543814,0.184538601,0.039766143,sell
GOOGL,2023/2/9,0.180765212,0.258942136,0.560292634,0.157248509,0.313023431,0.299633528,0.136373343,0.079996283,0.013724906,neutral
GOOGL,2023/2/10,0.187523865,0.275119887,0.537356237,0.162360617,0.345860088,0.216204112,0.065239735,0.195123251,0.015212196,neutral
GOOGL,2023/2/11,0.32422889,0.058647742,0.617123347,0.255871758,0.427447939,0.134148724,0.085492842,0.078049044,0.018989694,neutral
GOOGL,2023/2/12,0.168377343,0.267161704,0.564460971,0.205727682,0.40050091,0.281620495,0.04934064,0.053030192,0.00978008,neutral
GOOGL,2023/2/13,0.243519747,0.140780047,0.6157002,0.234438483,0.403841214,0.13917732,0.096033708,0.116807014,0.00970226,neutral
GOOGL,2023/2/14,0.108942804,0.278033116,0.613024086,0.237486495,0.269306448,0.236335301,0.049423331,0.192933249,0.014515175,neutral
GOOGL,2023/2/15,0.253489845,0.052121563,0.694388585,0.204493233,0.40312459,0.175389416,0.107962939,0.098465359,0.010564464,neutral
GOOGL,2023/2/16,0.047677272,0.036918054,0.915404662,0.297642419,0.384939486,0.144167029,0.074715563,0.08217649,0.016359013,neutral
GOOGL,2023/2/17,0.052817036,0.237797474,0.709385493,0.293026841,0.291981801,0.166503325,0.075872654,0.156880717,0.015734662,neutral
GOOGL,2023/2/18,0.126135565,0.121425993,0.752438422,0.191684266,0.42351078,0.197847634,0.042587348,0.125754836,0.018615138,neutral
GOOGL,2023/2/19,0.104680914,0.184325637,0.710993484,0.157121393,0.542255717,0.085375244,0.147502798,0.058611569,0.009133278,neutral
GOOGL,2023/2/20,0.088060982,0.274161522,0.637777493,0.181130012,0.404061068,0.152291625,0.1132574,0.142410437,0.006849458,neutral
GOOGL,2023/2/21,0.092370336,0.349987404,0.557642265,0.284132294,0.314569157,0.110487928,0.075994423,0.200702706,0.014113492,neutral
GOOGL,2023/2/22,0.097501588,0.109628725,0.792869687,0.210850938,0.401298896,0.126116333,0.053288273,0.201564202,0.006881359,neutral
GOOGL,2023/2/23,0.264538521,0.085693995,0.649767465,0.169710467,0.41644644,0.150570169,0.068932209,0.170055709,0.024285007,neutral
GOOGL,2023/2/24,0.108868496,0.21317613,0.677955363,0.265109773,0.384479023,0.107955144,0.050883577,0.176555439,0.015017044,neutral
GOOGL,2023/2/25,0.080648004,0.066358665,0.852993315,0.246886454,0.411218619,0.171096296,0.049178928,0.114476795,0.007142909,neutral
GOOGL,2023/2/26,0.023942656,0.489245887,0.486811473,0.258490696,0.275817817,0.091888441,0.05534763,0.295989659,0.022465758,sell
GOOGL,2023/2/27,0.173031654,0.032860656,0.794107682,0.27721241,0.394958647,0.13839293,0.063980676,0.113854552,0.011600786,neutral
GOOGL,2023/2/28,0.439137713,0.071269696,0.489592614,0.197086648,0.538226137,0.128617989,0.037763356,0.086369653,0.011936217,buy
GOOGL,2023/3/1,0.224700613,0.044617001,0.73068239,0.109729144,0.381543221,0.262347636,0.176238465,0.028575553,0.041565981,neutral
GOOGL,2023/3/2,0.107786848,0.081765059,0.810448088,0.271587635,0.391635294,0.158685026,0.09160491,0.076355041,0.010132094,neutral
GOOGL,2023/3/3,0.051245078,0.026265719,0.922489193,0.245248661,0.412312444,0.154580365,0.079124845,0.092842815,0.015890869,neutral
GOOGL,2023/3/4,0.279755768,0.032828296,0.687415915,0.192094917,0.659113076,0.101340097,0.013734973,0.023834508,0.00988243,neutral
GOOGL,2023/3/5,0.152950589,0.12660323,0.720446186,0.164259694,0.484990447,0.231536465,0.05569195,0.04694942,0.016572025,neutral
GOOGL,2023/3/6,0.355196367,0.158362748,0.486440883,0.199489819,0.406653807,0.129699954,0.081251364,0.170955717,0.011949338,neutral
GOOGL,2023/3/7,0.130397348,0.041536071,0.828066587,0.189707718,0.481177621,0.142935106,0.08231118,0.065526849,0.038341527,neutral
GOOGL,2023/3/8,0.321839356,0.101456695,0.576703942,0.203588845,0.418781087,0.147467886,0.1321799,0.084989583,0.012992699,neutral
GOOGL,2023/3/9,0.094818531,0.1809576,0.724223888,0.254910648,0.240296016,0.176283215,0.032683124,0.28345321,0.012373786,neutral
GOOGL,2023/3/10,0.252054424,0.120104066,0.627841504,0.251781153,0.441856197,0.09139818,0.092839829,0.111647865,0.010476777,neutral
GOOGL,2023/3/11,0.08199271,0.080952465,0.837054837,0.277235281,0.50067945,0.084946681,0.018329662,0.110412015,0.008396911,neutral
GOOGL,2023/3/13,0.119335631,0.224272956,0.656391416,0.230302444,0.37332177,0.216902444,0.035605988,0.133518745,0.01034861,neutral
GOOGL,2023/3/14,0.158839751,0.031387828,0.809772426,0.184151831,0.55777034,0.08444097,0.062759226,0.10445083,0.006426803,neutral
GOOGL,2023/3/15,0.601116317,0.044821647,0.354062063,0.199321527,0.486603264,0.102063895,0.153814202,0.053030143,0.005166968,buy
GOOGL,2023/3/16,0.407272244,0.037563625,0.555164113,0.287911366,0.469779949,0.147397372,0.048810193,0.040587131,0.005513989,neutral
GOOGL,2023/3/17,0.19540988,0.032928645,0.771661495,0.207731946,0.551326083,0.086853317,0.038772978,0.107731769,0.007583907,neutral
GOOGL,2023/3/18,0.145887276,0.078217626,0.775895093,0.243313888,0.569406141,0.087272649,0.037093351,0.054175762,0.008738208,neutral
GOOGL,2023/3/19,0.305768656,0.037913988,0.65631738,0.187183304,0.434415693,0.133765284,0.137506514,0.09464338,0.012485825,neutral
GOOGL,2023/3/20,0.085434988,0.036441355,0.878123661,0.246141156,0.404590153,0.13790533,0.119540397,0.076173345,0.015649619,neutral
GOOGL,2023/3/21,0.271049122,0.022626585,0.70632429,0.119412077,0.677280936,0.067552662,0.054617139,0.073050663,0.008086523,neutral
GOOGL,2023/3/22,0.186745895,0.082239089,0.731015009,0.230171863,0.345529028,0.27157933,0.059566479,0.072931616,0.020221685,neutral
GOOGL,2023/3/23,0.301419904,0.025365997,0.673214103,0.178858367,0.380891815,0.213822186,0.082859522,0.130914113,0.012653998,neutral
GOOGL,2023/3/24,0.24328611,0.074803621,0.681910257,0.253256808,0.404506815,0.175735981,0.086515503,0.070543426,0.009441467,neutral
GOOGL,2023/3/25,0.236231454,0.052107066,0.711661486,0.213868001,0.517544364,0.087190357,0.109044228,0.056741946,0.015611104,neutral
GOOGL,2023/3/26,0.123448234,0.034146681,0.842405074,0.224533836,0.505986326,0.128803793,0.048053206,0.074506031,0.018116807,neutral
GOOGL,2023/3/27,0.161758592,0.151228067,0.687013326,0.198067686,0.337774289,0.195529046,0.054942129,0.186782978,0.026903872,neutral
GOOGL,2023/3/28,0.295439234,0.201669282,0.50289145,0.272377367,0.269828893,0.278113184,0.017329708,0.148144857,0.014205991,neutral
GOOGL,2023/3/29,0.175233377,0.040820395,0.78394622,0.223661825,0.527967307,0.111163106,0.033505913,0.092835667,0.010866182,neutral
GOOGL,2023/3/30,0.164407859,0.063282031,0.772310097,0.214208261,0.259715723,0.309173077,0.058144556,0.131724805,0.027033578,neutral
GOOGL,2023/3/31,0.268937318,0.060036329,0.671026362,0.166953458,0.469026076,0.124136476,0.092949515,0.123357634,0.023576841,neutral
GOOGL,2023/4/1,0.327538167,0.067571008,0.604890822,0.247819407,0.478818117,0.093689263,0.074572227,0.091893875,0.013207112,neutral
GOOGL,2023/4/2,0.254559578,0.297516528,0.447923894,0.126004649,0.452732092,0.188640869,0.096935247,0.077169076,0.058518067,neutral
GOOGL,2023/4/3,0.068655864,0.272894731,0.658449412,0.178123495,0.428524123,0.164804134,0.031096085,0.170695826,0.026756337,neutral
GOOGL,2023/4/4,0.209741791,0.053930901,0.73632731,0.351612423,0.244048743,0.189791741,0.029847543,0.179856783,0.004842768,neutral
GOOGL,2023/4/5,0.144863882,0.01844903,0.836687073,0.218738768,0.562358275,0.080467137,0.032142655,0.076565408,0.029727756,neutral
